2013-09-12,-24737.049631561866
2013-09-13,-24250.935593013106
2013-09-16,-23125.858875792776
2013-09-17,-22509.573995070285
2013-09-18,-24124.837162984164
2013-09-19,-24869.146320650507
2013-09-20,-24678.429291189757
2013-09-23,-24144.47163163526
2013-09-24,-24165.00920735696
2013-09-25,-23697.500956536136
2013-09-26,-23916.24792537687
2013-09-27,-22716.01781750156
2013-09-30,-22191.15822090492
2013-10-01,-21865.913712916197
2013-10-02,-21431.353654572005
2013-10-03,-21000.649146712054
2013-10-04,-20700.689178343124
2013-10-07,-19944.412695279378
2013-10-08,-21055.021985572195
2013-10-09,-20612.169901778674
2013-10-10,-19383.229754575612
2013-10-11,-18803.48832516201
2013-10-15,-18811.832945420836
2013-10-16,-18832.85016954726
2013-10-17,-17723.957894371553
2013-10-18,-17440.66366343917
2013-10-21,-17963.19058160553
2013-10-22,-18367.126007790364
2013-10-23,-18011.080333011156
2013-10-24,-18290.031963885434
2013-10-25,-17422.26156333072
2013-10-28,-17203.561169703775
2013-10-29,-16521.185773137986
2013-10-30,-16693.731183054
2013-10-31,-16279.895310806049
2013-11-01,-18285.675306321322
2013-11-04,-17150.975961704964
2013-11-05,-17220.00873916942
2013-11-06,-16636.472064949332
2013-11-07,-16169.982905730712
2013-11-08,-19821.08602530056
2013-11-12,-20568.6494154608
2013-11-13,-20127.870622200422
2013-11-14,-19663.089231719983
2013-11-15,-19430.72037856719
2013-11-18,-18865.476122474087
2013-11-19,-19542.42787671975
2013-11-20,-18617.875144524347
2013-11-21,-18251.705262751508
2013-11-22,-16693.848125388984
2013-11-25,-16772.902190842076
2013-11-26,-16656.98804382511
2013-11-27,-16361.762803806698
2013-11-29,-16216.171283334526
2013-12-02,-76015.89209910655
2013-12-03,-78427.68959623162
2013-12-04,-77520.04738083533
2013-12-05,-80776.84084871603
2013-12-06,-75441.28050811501
2013-12-09,-75533.54418166826
2013-12-10,-77541.23275697119
2013-12-11,-80178.89417014565
2013-12-12,-77373.71054725253
2013-12-13,-76416.33629249841
2013-12-16,-75122.41210612142
2013-12-17,-78851.41173616011
2013-12-18,-72512.63106485456
2013-12-19,-77368.89407136352
2013-12-20,-73433.38150306139
2013-12-23,-76492.7443332784
2013-12-24,-75716.77724083458
2013-12-26,-75851.5167142041
2013-12-27,-81084.99981088101
2013-12-30,-74573.27333288747
2013-12-31,-72545.16808300883
