"Date","AUD","CAD","CHF","CLP","CNH","EUR","GBP","JPY","NOK","NZD","SEK","SGD","XAG","XAU","XDR","GOVT_USD_USA_3m","GOVT_USD_USA_6m","GOVT_USD_USA_1y","GOVT_USD_USA_2y","GOVT_USD_USA_3y","GOVT_USD_USA_5y","GOVT_USD_USA_7y","GOVT_USD_USA_9y","GOVT_USD_USA_10y","GOVT_USD_USA_15y","GOVT_USD_USA_20y","GOVT_USD_USA_30y","AGEN_USD_USA_3m","AGEN_USD_USA_6m","AGEN_USD_USA_1y","AGEN_USD_USA_2y","AGEN_USD_USA_3y","AGEN_USD_USA_5y","AGEN_USD_USA_7y","AGEN_USD_USA_9y","AGEN_USD_USA_10y","GOVT_CAD_CAN_3m","GOVT_CAD_CAN_6m","GOVT_CAD_CAN_1y","GOVT_CAD_CAN_2y","GOVT_CAD_CAN_3y","GOVT_CAD_CAN_5y","GOVT_CAD_CAN_7y","GOVT_CAD_CAN_9y","GOVT_CAD_CAN_10y","GOVT_CAD_CAN_15y","GOVT_CAD_CAN_20y","GOVT_CAD_CAN_30y","AGEN_CAD_CAN_3m","AGEN_CAD_CAN_6m","AGEN_CAD_CAN_1y","AGEN_CAD_CAN_2y","AGEN_CAD_CAN_3y","AGEN_CAD_CAN_5y","AGEN_CAD_CAN_7y","AGEN_CAD_CAN_9y","AGEN_CAD_CAN_10y","GOFO_XAU_1m","GOFO_XAU_3m","GOFO_XAU_6m","GOFO_XAU_1y"
2012-10-15,1.023,0.9805,0.934,472.15,6.267,1.2936,1.6052,78.76,5.7161,0.8163,6.6765,1.2224,3322,1736,1.54021,0.001045,0.001545,0.001777,0.002842,0.003406,0.006895,0.01119,0.015279,0.017421,0.023416,0.025663,0.028526,0.001632,0.00189,0.001987,0.003228,0.004739,0.009283,0.014469,0.019916,0.02221,0.010068,0.010509,0.010851,0.010924,0.01186,0.013492,0.015276,0.017731,0.018571,0.022775,0.024447,0.024219,0.010935,0.011382,0.011366,0.012558,0.01402,0.016799,0.019838,0.022575,0.023448,0.004,0.0045667,0.0050333,0.0052667
2012-10-16,1.0261,0.9861,0.9283,471.77,6.2645,1.3023,1.6101,78.9,5.6758,0.8115,6.6409,1.2207,3280,1746.5,1.54257,0.001043,0.001582,0.001818,0.002928,0.003569,0.007228,0.011736,0.015851,0.017982,0.024049,0.026355,0.029232,0.00148,0.001801,0.002022,0.003241,0.004829,0.009543,0.014941,0.020415,0.022698,0.010144,0.010355,0.010716,0.010988,0.011969,0.013692,0.015513,0.018046,0.0189,0.023107,0.024827,0.024596,0.01093,0.011247,0.01125,0.012541,0.014047,0.016918,0.019994,0.022858,0.023695,0.0040333,0.0045333,0.0049833,0.0052667
2012-10-17,1.0369,0.9818,0.9229,472.15,6.254,1.3121,1.6166,78.73,5.6345,0.8214,6.5975,1.2162,3303,1749,1.54793,0.001222,0.001606,0.001854,0.00323,0.00406,0.008103,0.012746,0.016866,0.018996,0.025134,0.027351,0.030117,0.001678,0.001854,0.002088,0.003529,0.005305,0.010404,0.015937,0.021416,0.023698,0.010107,0.010405,0.010914,0.011426,0.012542,0.014457,0.016313,0.018869,0.019707,0.023842,0.025425,0.025173,0.01093,0.011335,0.011485,0.013016,0.014657,0.01772,0.020831,0.023718,0.02454,0.004,0.0044833,0.0049833,0.0052333
2012-10-18,1.0382,0.9822,0.9234,472.51,6.254,1.3091,1.6133,79.23,5.6278,0.8204,6.5516,1.2186,3299,1743,1.54647,0.001006,0.001543,0.001845,0.003181,0.004002,0.008119,0.012802,0.01696,0.019065,0.025166,0.027415,0.030182,0.001517,0.001746,0.002034,0.003512,0.005279,0.010451,0.016025,0.021541,0.023798,0.009997,0.010303,0.010798,0.011297,0.012392,0.014293,0.016171,0.01868,0.019484,0.023495,0.025174,0.024902,0.01085,0.011262,0.011399,0.012917,0.014538,0.017586,0.02072,0.02356,0.024347,0.0039833,0.0044833,0.0048833,0.00525
2012-10-19,1.0343,0.9909,0.9278,474.45,6.2555,1.3031,1.6022,79.38,5.6571,0.8175,6.5737,1.2207,3233,1737,1.543,0.001013,0.001446,0.001691,0.003141,0.003927,0.007729,0.012189,0.016267,0.018351,0.024374,0.026581,0.029333,0.001398,0.001573,0.001914,0.003401,0.005133,0.009991,0.015341,0.020777,0.023014,0.010082,0.010303,0.010666,0.010969,0.012029,0.01387,0.015708,0.018216,0.019037,0.023144,0.024716,0.024426,0.010927,0.011255,0.011259,0.012581,0.014166,0.017155,0.020249,0.023088,0.023891,0.00385,0.0042833,0.0048167,0.0052167
2012-10-22,1.0321,0.9933,0.9258,475.25,6.2535,1.307,1.6034,79.81,5.6684,0.8174,6.5807,1.2218,3217,1726.75,1.54253,0.001026,0.001496,0.001745,0.003396,0.004251,0.008278,0.012873,0.016905,0.018981,0.02499,0.027135,0.029819,0.001662,0.001828,0.002184,0.003784,0.005586,0.010669,0.016153,0.021544,0.023772,0.010021,0.010297,0.010692,0.011043,0.012107,0.01412,0.015989,0.018403,0.0193,0.023237,0.024885,0.02459,0.010842,0.011225,0.011261,0.012631,0.014245,0.017531,0.020656,0.023551,0.024331,0.0037,0.0042,0.00458,0.00512
2012-10-23,1.0259,0.9926,0.9331,481.64,6.252,1.2964,1.594,79.79,5.7372,0.8117,6.6569,1.2257,3171,1711,1.53903,0.001037,0.001503,0.001736,0.003148,0.003996,0.008089,0.012608,0.016032,0.018071,0.024018,0.02612,0.028791,0.001571,0.001734,0.002073,0.003489,0.005283,0.010231,0.01554,0.020923,0.023114,0.010142,0.010423,0.010921,0.011453,0.012427,0.014249,0.015913,0.018364,0.019132,0.022861,0.024567,0.024228,0.010866,0.011254,0.011394,0.013144,0.014469,0.017563,0.020482,0.023215,0.023965,0.0037333,0.0041667,0.0045667,0.00505
2012-10-24,1.0334,0.9916,0.933,481.59,6.2467,1.2968,1.6029,79.82,5.7481,0.8148,6.6894,1.2229,3195,1706.5,1.53655,0.001023,0.001462,0.001712,0.003144,0.004061,0.007994,0.012665,0.016396,0.018451,0.024441,0.026489,0.029214,0.001716,0.001842,0.002108,0.003445,0.005309,0.010296,0.015758,0.021248,0.023454,0.010178,0.010489,0.010896,0.011298,0.012301,0.014193,0.015929,0.018212,0.019097,0.023041,0.024734,0.024375,0.010944,0.011362,0.011421,0.013041,0.014395,0.017559,0.020551,0.023315,0.024083,0.0035667,0.0040667,0.0045333,0.0050167
2012-10-25,1.0363,0.9935,0.9334,478.51,6.234,1.2959,1.6141,80.17,5.7687,0.8217,6.7003,1.2201,3208,1715.5,1.53989,0.001114,0.001514,0.001768,0.003366,0.004421,0.008477,0.013171,0.016789,0.018801,0.024726,0.026793,0.029497,0.001736,0.001813,0.002083,0.003629,0.005631,0.010742,0.016227,0.021603,0.023767,0.01006,0.010376,0.010869,0.01143,0.012534,0.014505,0.016279,0.018537,0.019403,0.02329,0.02497,0.024598,0.01081,0.011232,0.011377,0.013106,0.014512,0.017681,0.020711,0.023451,0.024199,0.00354,0.00402,0.00448,0.00496
2012-10-26,1.0361,0.9975,0.9352,480.6,,1.2932,1.6097,79.56,5.7709,0.8221,6.702,1.2209,3167,1716,1.53582,0.001132,0.001534,0.001767,0.003212,0.004085,0.007824,0.012284,0.015973,0.018001,0.023915,0.026008,0.028755,0.00173,0.001804,0.002024,0.003486,0.005305,0.010099,0.01535,0.020797,0.022977,0.010178,0.010531,0.010915,0.011295,0.012265,0.014183,0.015822,0.018091,0.018979,0.022923,0.024635,0.024289,0.010963,0.011423,0.011458,0.012998,0.014318,0.017395,0.02029,0.023041,0.023811,0.0034833,0.0040167,0.0045333,0.0050167
2012-10-29,1.0344,1.0002,0.9367,481.7,6.2475,1.2905,1.6042,79.71,5.7637,0.819,6.6737,1.221,3182,1707,1.53561,0.001104,0.001602,0.001691,0.003198,0.004073,0.007686,0.012118,0.015803,0.017795,0.023653,0.025767,0.02859,0.001832,0.001992,0.002068,0.003504,0.005325,0.009993,0.015215,0.020659,0.022803,0.010037,0.01041,0.010766,0.011122,0.012066,0.013985,0.015559,0.017804,0.018703,0.022699,0.024453,0.024109,0.010894,0.011374,0.011382,0.012897,0.014191,0.017239,0.020079,0.022806,0.023587,0.00348,0.00398,0.00444,0.005
2012-10-30,1.0368,0.9995,0.932,480.12,6.244,1.2962,1.6075,79.61,5.7381,0.8206,6.6332,1.2195,3198,1710,1.53824,0.001098,0.001581,0.001683,0.003187,0.004063,0.007576,0.012008,0.015804,0.017893,0.02374,0.025853,0.028675,0.001741,0.001897,0.001975,0.003411,0.005233,0.009902,0.015125,0.020569,0.022709,0.01007,0.010389,0.010702,0.011023,0.011997,0.014041,0.015738,0.017857,0.018756,0.022649,0.024399,0.024022,0.010927,0.011352,0.011316,0.012786,0.01411,0.017184,0.020147,0.022747,0.023529,0.0035,0.0040167,0.0045333,0.0050833
2012-10-31,1.0362,1.0006,0.9308,480.79,6.2415,1.2971,1.6102,79.81,5.7038,0.8205,6.6406,1.2204,3228,1719,1.54057,0.000969,0.001454,0.001702,0.003137,0.003934,0.00743,0.011775,0.015545,0.017637,0.023499,0.025625,0.028449,0.001599,0.001756,0.00198,0.003341,0.005085,0.009736,0.014871,0.02029,0.022434,0.009936,0.010337,0.010572,0.010761,0.011726,0.013752,0.015425,0.017582,0.018491,0.022432,0.02423,0.023839,0.010834,0.011042,0.011228,0.012566,0.013881,0.016936,0.019876,0.022514,0.023306,0.0036167,0.00405,0.0045667,0.0051167
2012-11-01,1.0402,0.9969,0.9308,479.49,6.2435,1.2963,1.6143,80.08,5.6803,0.8273,6.6558,1.2202,3266,1716.25,1.53889,0.000949,0.001486,0.001784,0.003157,0.003986,0.007612,0.012107,0.015901,0.018001,0.023935,0.026068,0.028897,0.001478,0.001727,0.002002,0.003363,0.005138,0.00992,0.015204,0.020647,0.022799,0.010004,0.01037,0.010602,0.010794,0.011711,0.013753,0.015437,0.017645,0.01855,0.022437,0.024248,0.023865,0.010889,0.011062,0.011245,0.012586,0.013854,0.016925,0.019874,0.022564,0.023352,0.0036,0.0040667,0.0045667,0.00505
2012-11-02,1.0381,0.9959,0.9393,480.52,6.2415,1.2845,1.6045,80.5,5.7253,0.8271,6.698,1.2226,3192,1685,1.53439,0.000995,0.00153,0.001875,0.003067,0.003839,0.007332,0.011857,0.015723,0.017875,0.023868,0.02605,0.028922,0.001395,0.001741,0.002064,0.003327,0.004916,0.009564,0.014879,0.020386,0.022539,0.00981,0.010293,0.010497,0.010633,0.011543,0.013546,0.015213,0.017398,0.01831,0.022201,0.024013,0.023631,0.010735,0.011025,0.011181,0.012465,0.013716,0.016762,0.019695,0.022362,0.023155,0.00356,0.00402,0.00454,0.00502
2012-11-05,1.0366,0.9965,0.9443,480.93,6.241,1.2782,1.5973,80.18,5.737,0.8254,6.6925,1.2252,3091,1683.5,1.52913,0.001103,0.001636,0.00178,0.003074,0.003847,0.007251,0.011644,0.015488,0.017653,0.023583,0.025792,0.028695,0.00154,0.001785,0.002106,0.003294,0.004884,0.009443,0.014627,0.020111,0.022277,0.010037,0.010383,0.010596,0.010795,0.011685,0.013658,0.015295,0.01742,0.018309,0.022161,0.023976,0.023585,0.010955,0.011108,0.011273,0.012621,0.013851,0.016867,0.01977,0.022376,0.023147,0.0036167,0.0041167,0.0046,0.0050167
2012-11-06,1.0424,0.9948,0.9436,479.9,6.24,1.2802,1.5982,80.29,5.7241,0.8266,6.6973,1.2242,3140,1691,1.52989,0.001018,0.001565,0.001835,0.003332,0.004186,0.007778,0.012218,0.016123,0.018295,0.024175,0.026298,0.029117,0.001491,0.001859,0.002176,0.003581,0.005251,0.009998,0.015229,0.020773,0.022948,0.01002,0.010386,0.010752,0.011177,0.01208,0.014068,0.015663,0.017789,0.018671,0.022505,0.024315,0.023865,0.010934,0.011106,0.011424,0.012997,0.014242,0.017272,0.020133,0.022741,0.023505,0.0033667,0.0040167,0.0045,0.0049667
2012-11-07,1.0409,0.9959,0.9456,479.46,6.235,1.2755,1.5987,79.87,5.7473,0.8255,6.7045,1.2224,3214,1715.25,1.53065,0.001099,0.00148,0.001745,0.00302,0.003665,0.007004,0.011254,0.015065,0.01726,0.02308,0.025269,0.028194,0.001552,0.001775,0.002076,0.003274,0.004735,0.00923,0.01427,0.01972,0.021918,0.010481,0.010351,0.010579,0.010819,0.01167,0.013589,0.015156,0.017245,0.018162,0.022099,0.023916,0.023502,0.01141,0.011086,0.011267,0.012655,0.013847,0.016808,0.019642,0.022211,0.023011,0.0032833,0.0037667,0.0044,0.0049333
2012-11-08,1.0415,0.9979,0.9476,477.76,6.2355,1.2727,1.597,79.82,5.741,0.8162,6.703,1.2241,3170,1717,1.52761,0.000952,0.001446,0.001704,0.002864,0.003421,0.006571,0.010649,0.014341,0.016502,0.022258,0.024436,0.027383,0.001449,0.001775,0.002069,0.003153,0.004527,0.008832,0.0137,0.019032,0.021195,0.010421,0.010276,0.0105,0.010718,0.011576,0.013313,0.014797,0.016863,0.01778,0.021731,0.023533,0.023129,0.011321,0.010983,0.011159,0.012525,0.013623,0.016503,0.019253,0.021851,0.0226,0.0032667,0.0038167,0.0044167,0.0049333
2012-11-09,1.0379,1.0016,0.9487,479.16,6.233,1.2709,1.591,79.45,5.7439,0.8144,6.7354,1.2241,3216,1738.25,1.52755,0.001066,0.001507,0.001911,0.002838,0.00342,0.006577,0.010638,0.014266,0.016404,0.02222,0.024262,0.027248,0.001488,0.00181,0.002102,0.003139,0.004538,0.00885,0.013701,0.018969,0.021109,0.010475,0.010333,0.010585,0.010854,0.011733,0.013424,0.014894,0.016949,0.017866,0.021852,0.023575,0.023171,0.011397,0.011061,0.011266,0.012683,0.013803,0.016636,0.019372,0.021959,0.022708,0.0032167,0.0038333,0.0044167,0.0049333
2012-11-12,1.0427,1.0003,0.9481,480.81,6.224,1.2711,1.5867,79.42,5.7435,0.8175,6.7523,1.2235,3263,1735.25,1.5261,0.001032,0.001412,0.001868,0.002934,0.003516,0.006683,0.010742,0.014372,0.016502,0.022317,0.024355,0.027341,0.00167,0.001982,0.002274,0.003311,0.00471,0.009032,0.013881,0.019151,0.021283,0.010472,0.01033,0.010583,0.010851,0.011749,0.013424,0.014898,0.016964,0.017868,0.021821,0.023569,0.023159,0.011439,0.011104,0.011309,0.012726,0.013862,0.01668,0.01942,0.022017,0.022754,0.0032167,0.0038167,0.0044167,0.0049
2012-11-13,1.0434,1.0013,0.9475,483.69,6.2175,1.2711,1.5891,79.44,5.7689,0.8194,6.7769,1.2228,3258,1726.25,1.52653,0.000978,0.001356,0.001855,0.002838,0.003371,0.006512,0.010636,0.014259,0.016365,0.022167,0.024184,0.02716,0.001438,0.001748,0.002084,0.003046,0.004395,0.008692,0.013607,0.018869,0.020977,0.010462,0.010325,0.010564,0.010793,0.011619,0.013287,0.014705,0.016731,0.017644,0.021609,0.02336,0.022963,0.011408,0.011078,0.011268,0.012646,0.013711,0.016522,0.019205,0.021763,0.022508,0.0032,0.00386,0.00442,0.00488
2012-11-14,1.0384,1.0031,0.9461,485.05,6.213,1.2729,1.5845,80.22,5.7561,0.81,6.7857,1.2226,3248,1725.75,1.52623,0.001116,0.00141,0.001825,0.0027,0.003247,0.006398,0.010513,0.014102,0.01638,0.022055,0.024088,0.027085,0.001457,0.001683,0.001935,0.002907,0.004269,0.008576,0.013481,0.01871,0.02099,0.010368,0.010226,0.010465,0.010639,0.011526,0.013244,0.01469,0.016509,0.017611,0.021521,0.02337,0.02297,0.011115,0.01078,0.010971,0.012294,0.013419,0.01628,0.018992,0.021542,0.022276,0.0032333,0.0038,0.0044167,0.0048667
2012-11-15,1.0326,1.0027,0.9413,483.71,6.2275,1.2792,1.5873,81.1,5.7478,0.8105,6.7528,1.2246,3257,1710,1.52493,0.000815,0.001282,0.001747,0.002652,0.003211,0.006391,0.01053,0.014131,0.016391,0.022107,0.024131,0.027113,0.001157,0.001536,0.001838,0.002821,0.004197,0.008531,0.013461,0.018702,0.020964,0.010327,0.010162,0.010431,0.010658,0.011653,0.013447,0.014894,0.016723,0.01781,0.02158,0.023439,0.02306,0.011049,0.01069,0.010911,0.012287,0.01362,0.016557,0.019269,0.021831,0.02255,0.0032,0.00386,0.00444,0.0049
2012-11-16,1.0307,1.0033,0.948,484.59,6.2425,1.2706,1.5846,81.26,5.7977,0.8075,6.8021,1.2291,3227,1713.5,1.5238,0.000868,0.001292,0.001758,0.002604,0.003127,0.006226,0.010363,0.013997,0.016259,0.022072,0.024126,0.02712,0.00117,0.001495,0.001798,0.002789,0.004128,0.008382,0.013309,0.018583,0.020847,0.010261,0.010087,0.010331,0.010507,0.011407,0.013134,0.014599,0.016396,0.01748,0.021373,0.02323,0.022834,0.010975,0.010607,0.010803,0.012128,0.013366,0.016235,0.018967,0.021495,0.022212,0.00305,0.003725,0.0044,0.00495
2012-11-19,1.0409,0.9956,0.9398,480.19,6.235,1.2815,1.5913,81.13,5.7351,0.8189,6.7319,1.2238,3267,1730.5,1.52594,0.000864,0.001343,0.001644,0.00272,0.00331,0.006565,0.010766,0.014402,0.016663,0.0225,0.024512,0.027493,0.001331,0.001692,0.00195,0.00298,0.004387,0.008797,0.013789,0.019064,0.021327,0.010409,0.010276,0.01059,0.010863,0.011831,0.01361,0.015089,0.01691,0.017983,0.021851,0.023685,0.023281,0.011156,0.010829,0.011095,0.012517,0.013823,0.016745,0.019489,0.022042,0.022747,0.0030667,0.00385,0.00445,0.00495
2012-11-20,1.0374,0.9979,0.9412,478.45,6.2337,1.2803,1.5915,81.74,5.7334,0.8152,6.7659,1.2249,3319,1732.25,1.52732,0.000928,0.001317,0.001634,0.002829,0.003456,0.006878,0.0112,0.014915,0.017178,0.023096,0.025105,0.028062,0.001315,0.001626,0.001939,0.003036,0.00448,0.009057,0.014169,0.019524,0.021388,0.010366,0.010237,0.010629,0.010997,0.011988,0.013791,0.015273,0.017088,0.018171,0.022081,0.023844,0.023433,0.011106,0.010783,0.011127,0.012643,0.013973,0.016919,0.019667,0.022214,0.022928,0.0030667,0.0037833,0.0044333,0.0047833
2012-11-21,1.0346,0.9977,0.9394,477.85,6.2315,1.2819,1.5935,82.39,5.7141,0.8123,6.7266,1.2255,3301,1724,1.52549,0.001014,0.001368,0.001687,0.002993,0.003618,0.007044,0.01132,0.015081,0.017317,0.023212,0.025154,0.028058,0.001368,0.001647,0.001962,0.003183,0.004625,0.009206,0.014272,0.019674,0.021512,0.010403,0.010275,0.010669,0.011047,0.012004,0.013805,0.0153,0.017186,0.018254,0.022111,0.023912,0.023496,0.011171,0.010849,0.011195,0.012721,0.014018,0.016961,0.019722,0.022339,0.02304,0.0031167,0.0037167,0.0043167,0.0047667
2012-11-22,1.0391,0.998,0.9349,476.71,6.2305,1.2886,1.5947,82.55,5.6792,0.8157,6.6779,1.2252,3329,1731,,0.001015,0.001372,0.00169,0.002996,0.003622,0.00705,0.011325,0.015087,0.01732,0.023213,0.025155,0.028058,0.001369,0.00165,0.001965,0.003186,0.004629,0.009212,0.014277,0.019679,0.021514,0.010358,0.010198,0.010603,0.010999,0.012039,0.013891,0.015402,0.017286,0.018355,0.022179,0.023979,0.023558,0.011125,0.010772,0.011129,0.012673,0.014052,0.017047,0.019824,0.022439,0.023141,0.0031667,0.0038667,0.0044,0.0048
2012-11-23,1.0442,0.9928,0.9296,479.3,6.228,1.2959,1.6011,82.37,5.657,0.8221,6.6283,1.2221,3341,1734.5,,0.000861,0.001315,0.001684,0.003041,0.003719,0.007177,0.011506,0.015218,0.017465,0.023354,0.025295,0.028183,0.001285,0.001564,0.00193,0.003154,0.004648,0.009262,0.014382,0.019733,0.021582,0.010406,0.010254,0.010703,0.011165,0.012208,0.014059,0.015598,0.017492,0.018531,0.022227,0.024053,0.023641,0.011161,0.010815,0.011216,0.012827,0.014209,0.017202,0.020007,0.022633,0.023304,0.0031833,0.0038667,0.00445,0.0048167
2012-11-26,1.0452,0.9951,0.9287,481.07,6.2265,1.2965,1.6024,82.12,5.6514,0.8219,6.6123,1.2218,3408,1750.5,1.53365,0.000935,0.001378,0.00165,0.003027,0.003647,0.007005,0.011278,0.014987,0.017142,0.022963,0.024977,0.027907,0.001397,0.001665,0.001934,0.003163,0.0046,0.009113,0.014207,0.019555,0.021362,0.010416,0.010261,0.010643,0.010997,0.012008,0.01384,0.015382,0.01726,0.018298,0.022099,0.023892,0.023481,0.011173,0.010825,0.011159,0.012661,0.014011,0.016986,0.019794,0.022403,0.023074,0.0032167,0.0040333,0.00455,0.00485
2012-11-27,1.045,0.9943,0.9315,480.11,6.222,1.2931,1.6029,82.23,5.6915,0.8202,6.6778,1.2229,3405,1746.25,1.53325,0.000863,0.001304,0.001624,0.002996,0.003597,0.006826,0.011035,0.014747,0.016917,0.02278,0.024819,0.027765,0.001421,0.001687,0.002003,0.003172,0.00459,0.008974,0.014003,0.019355,0.021178,0.010442,0.010303,0.010629,0.010909,0.011827,0.013584,0.015118,0.016926,0.017969,0.021776,0.023572,0.02314,0.011216,0.010883,0.011161,0.01259,0.013846,0.016745,0.019545,0.022085,0.022761,0.0033,0.0042,0.00465,0.0049333
2012-11-28,1.0457,0.9935,0.9321,481.19,6.2235,1.291,1.5984,81.81,5.6902,0.8219,6.6723,1.2234,3385,1708,1.5305,0.000898,0.001341,0.001576,0.002951,0.003473,0.006649,0.01088,0.014656,0.016814,0.022709,0.024839,0.027876,0.001444,0.001722,0.002004,0.003147,0.004485,0.008816,0.013868,0.019284,0.021094,0.010432,0.010293,0.010648,0.010897,0.011823,0.01354,0.015048,0.01686,0.017906,0.021701,0.023525,0.0231,0.01127,0.010938,0.011195,0.012592,0.013858,0.016717,0.019491,0.022034,0.022713,0.00366,0.00464,0.00486,0.00504
2012-11-29,1.0442,0.9917,0.9276,479.34,6.209,1.2979,1.6038,82.16,5.6832,0.8231,6.6693,1.2206,3376,1725,1.5345,0.000813,0.001309,0.001591,0.002875,0.003403,0.006503,0.010679,0.01448,0.016664,0.022612,0.024747,0.027836,0.001286,0.001617,0.001946,0.00303,0.004375,0.00863,0.013627,0.019067,0.020903,0.010341,0.010195,0.010516,0.010698,0.011603,0.01333,0.014858,0.016664,0.017711,0.021535,0.023382,0.022965,0.011104,0.010765,0.010988,0.012317,0.013562,0.016431,0.019226,0.021763,0.022442,0.0039167,0.0046167,0.0048833,0.0050667
2012-11-30,1.0433,0.9933,0.9265,480.81,6.2145,1.3005,1.6029,82.46,5.664,0.8208,6.6596,1.2204,3428,1726,1.53481,0.000753,0.001286,0.001622,0.002746,0.00329,0.00635,0.010719,0.014456,0.016663,0.022667,0.024824,0.027961,0.001144,0.001472,0.001846,0.002812,0.004172,0.008388,0.013577,0.018953,0.020813,0.010383,0.010233,0.010501,0.01062,0.011546,0.013265,0.014818,0.016629,0.017684,0.021536,0.023385,0.022977,0.011202,0.010859,0.011028,0.012295,0.01356,0.016422,0.019241,0.021833,0.02262,0.0041,0.00475,0.004975,0.00515
2012-12-03,1.0425,0.9936,0.9246,481.68,6.2155,1.3073,1.6096,82.28,5.6349,0.8217,6.6228,1.2189,3342,1720,1.53654,0.000752,0.001275,0.001623,0.002811,0.003347,0.00645,0.0108,0.014527,0.016746,0.022667,0.024788,0.027879,0.001253,0.001572,0.001947,0.002951,0.004303,0.008561,0.013731,0.019098,0.020968,0.010361,0.01021,0.010462,0.010544,0.01148,0.013208,0.014777,0.016624,0.017671,0.021588,0.023442,0.023037,0.011167,0.010822,0.010976,0.012257,0.013481,0.016352,0.019187,0.021815,0.022595,0.00428,0.0048,0.00506,0.00526
2012-12-04,1.0481,0.9927,0.9261,480.75,6.2085,1.3086,1.6107,81.82,5.617,0.8242,6.5974,1.2175,3330,1697.75,1.5399,0.000848,0.001321,0.001664,0.002761,0.003324,0.00645,0.010715,0.014392,0.016596,0.022538,0.024627,0.027687,0.001331,0.001599,0.001969,0.002898,0.004277,0.008559,0.013644,0.018961,0.020816,0.010211,0.010057,0.010494,0.010534,0.011467,0.013181,0.014768,0.016652,0.017702,0.021621,0.023482,0.02307,0.011139,0.010792,0.010931,0.012169,0.013391,0.016248,0.019101,0.021766,0.022748,0.0042167,0.0047,0.0050167,0.0052333
2012-12-05,1.045,0.9928,0.9274,480.21,6.2115,1.3068,1.6093,82.28,5.624,0.8244,6.6047,1.2184,3307,1694,1.53941,0.00074,0.001247,0.0016,0.002693,0.003189,0.006249,0.010457,0.014203,0.016416,0.022434,0.024559,0.027661,0.001251,0.001564,0.001934,0.002873,0.004186,0.008401,0.01343,0.018815,0.02068,0.010153,0.009966,0.010373,0.010383,0.011293,0.013028,0.014606,0.016531,0.017597,0.021543,0.023389,0.023003,0.011116,0.010735,0.010844,0.012053,0.013251,0.016129,0.018973,0.021679,0.022677,0.0038,0.0042333,0.0047167,0.00508
2012-12-06,1.0502,0.9894,0.9314,477.71,6.2105,1.2985,1.6079,82.35,5.6388,0.8327,6.6354,1.2203,3283,1694.25,1.53825,0.000858,0.001362,0.001712,0.002734,0.003232,0.006278,0.010478,0.014211,0.01644,0.022427,0.024543,0.027665,0.001426,0.001736,0.002002,0.002794,0.004309,0.00851,0.01353,0.018903,0.020784,0.010052,0.009819,0.010278,0.010345,0.011328,0.013077,0.014688,0.016602,0.017669,0.021587,0.023476,0.023072,0.01092,0.010494,0.010655,0.011921,0.013192,0.016084,0.01896,0.021656,0.022656,0.00344,0.00408,0.00464,0.00506
2012-12-07,1.0489,0.9887,0.9344,477.16,6.209,1.2927,1.602,82.37,5.671,0.8329,6.671,1.2207,3285,1701.5,1.53171,0.000773,0.001232,0.001688,0.002663,0.003243,0.006386,0.010689,0.014501,0.016728,0.02279,0.024875,0.027957,0.001281,0.001547,0.001909,0.002702,0.004298,0.008596,0.01372,0.019171,0.02105,0.01009,0.009907,0.010413,0.010547,0.011529,0.013279,0.014859,0.01672,0.017777,0.021658,0.023539,0.023132,0.011009,0.010633,0.010841,0.012173,0.013444,0.016336,0.019182,0.021825,0.022815,0.00352,0.00418,0.00476,0.00512
2012-12-10,1.0497,0.9871,0.9335,475.66,,1.2926,1.6075,82.34,5.6781,0.8345,6.6974,1.2215,3334,1712.5,1.53148,0.00074,0.001205,0.001658,0.002709,0.003308,0.006467,0.010782,0.014557,0.016764,0.022816,0.024867,0.027911,0.001275,0.001534,0.001894,0.002718,0.004313,0.008627,0.013763,0.019178,0.021036,0.010149,0.009963,0.010428,0.01052,0.011499,0.013236,0.014819,0.016688,0.017745,0.021656,0.023537,0.023129,0.011092,0.010712,0.010879,0.012169,0.013437,0.016317,0.019166,0.021817,0.022806,0.0034,0.00412,0.00478,0.00506
2012-12-11,1.0515,0.9867,0.9327,475.35,6.2235,1.2998,1.6103,82.38,5.6505,0.838,6.6438,1.2213,3317,1710,1.53492,0.000523,0.001137,0.001509,0.00271,0.003327,0.006609,0.011051,0.014834,0.017102,0.02321,0.025267,0.028301,0.001078,0.001438,0.001716,0.002719,0.004333,0.008771,0.014033,0.019456,0.021376,0.010136,0.009958,0.010499,0.01071,0.011724,0.013466,0.015082,0.016993,0.018049,0.021943,0.023823,0.02342,0.011034,0.010663,0.010906,0.012315,0.013618,0.016503,0.019385,0.022077,0.023066,0.00335,0.003975,0.004675,0.005025
2012-12-12,1.0544,0.9852,0.9289,474.85,6.2266,1.3041,1.6117,82.93,5.6284,0.8405,6.6515,1.2211,3310,1716.25,1.53625,0.000352,0.001022,0.001489,0.002754,0.003437,0.006793,0.011431,0.015235,0.017545,0.02372,0.025781,0.028789,0.000857,0.001373,0.001747,0.002789,0.004469,0.00898,0.014438,0.019882,0.021844,0.0101,0.009939,0.010566,0.01085,0.011878,0.013659,0.015302,0.017254,0.018302,0.0222,0.024101,0.0237,0.010973,0.010619,0.010948,0.01243,0.013747,0.016671,0.019579,0.022313,0.023294,0.0034167,0.0040167,0.0046833,0.0050333
