Date,id_instr,value
2032-08-15,US912810QX90,13750
2033-02-15,US912810QX90,13750
2033-08-15,US912810QX90,13750
2034-02-15,US912810QX90,13750
2034-08-15,US912810QX90,13750
2035-02-15,US912810QX90,13750
2035-08-15,US912810QX90,13750
2036-02-15,US912810QX90,13750
2036-08-15,US912810QX90,13750
2037-02-15,US912810QX90,13750
2037-08-15,US912810QX90,13750
2038-02-15,US912810QX90,13750
2038-08-15,US912810QX90,13750
2039-02-15,US912810QX90,13750
2039-08-15,US912810QX90,13750
2040-02-15,US912810QX90,13750
2040-08-15,US912810QX90,13750
2041-02-15,US912810QX90,13750
2041-08-15,US912810QX90,13750
2042-02-15,US912810QX90,13750
2042-08-15,US912810QX90,1013750
2011-09-30,US912828QB96,14375
2012-03-31,US912828QB96,14375
2012-09-30,US912828QB96,14375
2013-03-31,US912828QB96,14375
2013-09-30,US912828QB96,14375
2014-03-31,US912828QB96,14375
2014-09-30,US912828QB96,14375
2015-03-31,US912828QB96,14375
2015-09-30,US912828QB96,14375
2016-03-31,US912828QB96,14375
2016-09-30,US912828QB96,14375
2017-03-31,US912828QB96,14375
2017-09-30,US912828QB96,14375
2018-03-31,US912828QB96,1014375
2010-08-31,US912828MS67,15000
2011-02-28,US912828MS67,15000
2011-08-31,US912828MS67,15000
2012-02-29,US912828MS67,15000
2012-08-31,US912828MS67,15000
2013-02-28,US912828MS67,15000
2013-08-31,US912828MS67,15000
2014-02-28,US912828MS67,15000
2014-08-31,US912828MS67,15000
2015-02-28,US912828MS67,15000
2015-08-31,US912828MS67,15000
2016-02-29,US912828MS67,15000
2016-08-31,US912828MS67,15000
2017-02-28,US912828MS67,1015000
2012-11-15,US912810QW18,15000
2013-05-15,US912810QW18,15000
2013-11-15,US912810QW18,15000
2014-05-15,US912810QW18,15000
2014-11-15,US912810QW18,15000
2015-05-15,US912810QW18,15000
2015-11-15,US912810QW18,15000
2016-05-15,US912810QW18,15000
2016-11-15,US912810QW18,15000
2017-05-15,US912810QW18,15000
2017-11-15,US912810QW18,15000
2018-05-15,US912810QW18,15000
2018-11-15,US912810QW18,15000
2019-05-15,US912810QW18,15000
2019-11-15,US912810QW18,15000
2020-05-15,US912810QW18,15000
2020-11-15,US912810QW18,15000
2021-05-15,US912810QW18,15000
2021-11-15,US912810QW18,15000
2022-05-15,US912810QW18,15000
2022-11-15,US912810QW18,15000
2023-05-15,US912810QW18,15000
2023-11-15,US912810QW18,15000
2024-05-15,US912810QW18,15000
2024-11-15,US912810QW18,15000
2025-05-15,US912810QW18,15000
2025-11-15,US912810QW18,15000
2026-05-15,US912810QW18,15000
2026-11-15,US912810QW18,15000
2027-05-15,US912810QW18,15000
2027-11-15,US912810QW18,15000
2028-05-15,US912810QW18,15000
2028-11-15,US912810QW18,15000
2029-05-15,US912810QW18,15000
2029-11-15,US912810QW18,15000
2030-05-15,US912810QW18,15000
2030-11-15,US912810QW18,15000
2031-05-15,US912810QW18,15000
2031-11-15,US912810QW18,15000
2032-05-15,US912810QW18,15000
2032-11-15,US912810QW18,15000
2033-05-15,US912810QW18,15000
2033-11-15,US912810QW18,15000
2034-05-15,US912810QW18,15000
2034-11-15,US912810QW18,15000
2035-05-15,US912810QW18,15000
2035-11-15,US912810QW18,15000
2036-05-15,US912810QW18,15000
2036-11-15,US912810QW18,15000
2037-05-15,US912810QW18,15000
2037-11-15,US912810QW18,15000
2038-05-15,US912810QW18,15000
2038-11-15,US912810QW18,15000
2039-05-15,US912810QW18,15000
2039-11-15,US912810QW18,15000
2040-05-15,US912810QW18,15000
2040-11-15,US912810QW18,15000
2041-05-15,US912810QW18,15000
2041-11-15,US912810QW18,15000
2042-05-15,US912810QW18,1015000
2010-02-28,US912828LL24,15000
2010-08-31,US912828LL24,15000
2011-02-28,US912828LL24,15000
2011-08-31,US912828LL24,15000
2012-02-29,US912828LL24,15000
2012-08-31,US912828LL24,15000
2013-02-28,US912828LL24,15000
2013-08-31,US912828LL24,15000
2014-02-28,US912828LL24,15000
2014-08-31,US912828LL24,15000
2015-02-28,US912828LL24,15000
2015-08-31,US912828LL24,15000
2016-02-29,US912828LL24,15000
2016-08-31,US912828LL24,1015000
2010-03-31,US912828LP38,15000
2010-09-30,US912828LP38,15000
2011-03-31,US912828LP38,15000
2011-09-30,US912828LP38,15000
2012-03-31,US912828LP38,15000
2012-09-30,US912828LP38,15000
2013-03-31,US912828LP38,15000
2013-09-30,US912828LP38,15000
2014-03-31,US912828LP38,15000
2014-09-30,US912828LP38,15000
2015-03-31,US912828LP38,15000
2015-09-30,US912828LP38,15000
2016-03-31,US912828LP38,15000
2016-09-30,US912828LP38,1015000
2010-04-30,US912828LU23,15625
2010-10-31,US912828LU23,15625
2011-04-30,US912828LU23,15625
2011-10-31,US912828LU23,15625
2012-04-30,US912828LU23,15625
2012-10-31,US912828LU23,15625
2013-04-30,US912828LU23,15625
2013-10-31,US912828LU23,15625
2014-04-30,US912828LU23,15625
2014-10-31,US912828LU23,15625
2015-04-30,US912828LU23,15625
2015-10-31,US912828LU23,15625
2016-04-30,US912828LU23,15625
2016-10-31,US912828LU23,1015625
2012-08-15,US912810QU51,15625
2013-02-15,US912810QU51,15625
2013-08-15,US912810QU51,15625
2014-02-15,US912810QU51,15625
2014-08-15,US912810QU51,15625
2015-02-15,US912810QU51,15625
2015-08-15,US912810QU51,15625
2016-02-15,US912810QU51,15625
2016-08-15,US912810QU51,15625
2017-02-15,US912810QU51,15625
2017-08-15,US912810QU51,15625
2018-02-15,US912810QU51,15625
2018-08-15,US912810QU51,15625
2019-02-15,US912810QU51,15625
2019-08-15,US912810QU51,15625
2020-02-15,US912810QU51,15625
2020-08-15,US912810QU51,15625
2021-02-15,US912810QU51,15625
2021-08-15,US912810QU51,15625
2022-02-15,US912810QU51,15625
2022-08-15,US912810QU51,15625
2023-02-15,US912810QU51,15625
2023-08-15,US912810QU51,15625
2024-02-15,US912810QU51,15625
2024-08-15,US912810QU51,15625
2025-02-15,US912810QU51,15625
2025-08-15,US912810QU51,15625
2026-02-15,US912810QU51,15625
2026-08-15,US912810QU51,15625
2027-02-15,US912810QU51,15625
2027-08-15,US912810QU51,15625
2028-02-15,US912810QU51,15625
2028-08-15,US912810QU51,15625
2029-02-15,US912810QU51,15625
2029-08-15,US912810QU51,15625
2030-02-15,US912810QU51,15625
2030-08-15,US912810QU51,15625
2031-02-15,US912810QU51,15625
2031-08-15,US912810QU51,15625
2032-02-15,US912810QU51,15625
2032-08-15,US912810QU51,15625
2033-02-15,US912810QU51,15625
2033-08-15,US912810QU51,15625
2034-02-15,US912810QU51,15625
2034-08-15,US912810QU51,15625
2035-02-15,US912810QU51,15625
2035-08-15,US912810QU51,15625
2036-02-15,US912810QU51,15625
2036-08-15,US912810QU51,15625
2037-02-15,US912810QU51,15625
2037-08-15,US912810QU51,15625
2038-02-15,US912810QU51,15625
2038-08-15,US912810QU51,15625
2039-02-15,US912810QU51,15625
2039-08-15,US912810QU51,15625
2040-02-15,US912810QU51,15625
2040-08-15,US912810QU51,15625
2041-02-15,US912810QU51,15625
2041-08-15,US912810QU51,15625
2042-02-15,US912810QU51,1015625
2010-10-31,US912828NA41,15625
2011-04-30,US912828NA41,15625
2011-10-31,US912828NA41,15625
2012-04-30,US912828NA41,15625
2012-10-31,US912828NA41,15625
2013-04-30,US912828NA41,15625
2013-10-31,US912828NA41,15625
2014-04-30,US912828NA41,15625
2014-10-31,US912828NA41,15625
2015-04-30,US912828NA41,15625
2015-10-31,US912828NA41,15625
2016-04-30,US912828NA41,15625
2016-10-31,US912828NA41,15625
2017-04-30,US912828NA41,1015625
2009-11-15,US912828KQ20,15625
2010-05-15,US912828KQ20,15625
2010-11-15,US912828KQ20,15625
2011-05-15,US912828KQ20,15625
2011-11-15,US912828KQ20,15625
2012-05-15,US912828KQ20,15625
2012-11-15,US912828KQ20,15625
2013-05-15,US912828KQ20,15625
2013-11-15,US912828KQ20,15625
2014-05-15,US912828KQ20,15625
2014-11-15,US912828KQ20,15625
2015-05-15,US912828KQ20,15625
2015-11-15,US912828KQ20,15625
2016-05-15,US912828KQ20,15625
2016-11-15,US912828KQ20,15625
2017-05-15,US912828KQ20,15625
2017-11-15,US912828KQ20,15625
2018-05-15,US912828KQ20,15625
2018-11-15,US912828KQ20,15625
2019-05-15,US912828KQ20,1015625
2009-11-30,US912828KW97,16250
2010-05-31,US912828KW97,16250
2010-11-30,US912828KW97,16250
2011-05-31,US912828KW97,16250
2011-11-30,US912828KW97,16250
2012-05-31,US912828KW97,16250
2012-11-30,US912828KW97,16250
2013-05-31,US912828KW97,16250
2013-11-30,US912828KW97,16250
2014-05-31,US912828KW97,16250
2014-11-30,US912828KW97,16250
2015-05-31,US912828KW97,16250
2015-11-30,US912828KW97,16250
2016-05-31,US912828KW97,1016250
2009-12-31,US912828KZ29,16250
2010-06-30,US912828KZ29,16250
2010-12-31,US912828KZ29,16250
2011-06-30,US912828KZ29,16250
2011-12-31,US912828KZ29,16250
2012-06-30,US912828KZ29,16250
2012-12-31,US912828KZ29,16250
2013-06-30,US912828KZ29,16250
2013-12-31,US912828KZ29,16250
2014-06-30,US912828KZ29,16250
2014-12-31,US912828KZ29,16250
2015-06-30,US912828KZ29,16250
2015-12-31,US912828KZ29,16250
2016-06-30,US912828KZ29,1016250
2010-01-31,US912828LD08,16250
2010-07-31,US912828LD08,16250
2011-01-31,US912828LD08,16250
2011-07-31,US912828LD08,16250
2012-01-31,US912828LD08,16250
2012-07-31,US912828LD08,16250
2013-01-31,US912828LD08,16250
2013-07-31,US912828LD08,16250
2014-01-31,US912828LD08,16250
2014-07-31,US912828LD08,16250
2015-01-31,US912828LD08,16250
2015-07-31,US912828LD08,16250
2016-01-31,US912828LD08,16250
2016-07-31,US912828LD08,1016250
2010-05-15,US912828LY45,16875
2010-11-15,US912828LY45,16875
2011-05-15,US912828LY45,16875
2011-11-15,US912828LY45,16875
2012-05-15,US912828LY45,16875
2012-11-15,US912828LY45,16875
2013-05-15,US912828LY45,16875
2013-11-15,US912828LY45,16875
2014-05-15,US912828LY45,16875
2014-11-15,US912828LY45,16875
2015-05-15,US912828LY45,16875
2015-11-15,US912828LY45,16875
2016-05-15,US912828LY45,16875
2016-11-15,US912828LY45,16875
2017-05-15,US912828LY45,16875
2017-11-15,US912828LY45,16875
2018-05-15,US912828LY45,16875
2018-11-15,US912828LY45,16875
2019-05-15,US912828LY45,16875
2019-11-15,US912828LY45,1016875
2008-08-15,US912828HR40,17500
2009-02-15,US912828HR40,17500
2009-08-15,US912828HR40,17500
2010-02-15,US912828HR40,17500
2010-08-15,US912828HR40,17500
2011-02-15,US912828HR40,17500
2011-08-15,US912828HR40,17500
2012-02-15,US912828HR40,17500
2012-08-15,US912828HR40,17500
2013-02-15,US912828HR40,17500
2013-08-15,US912828HR40,17500
2014-02-15,US912828HR40,17500
2014-08-15,US912828HR40,17500
2015-02-15,US912828HR40,17500
2015-08-15,US912828HR40,17500
2016-02-15,US912828HR40,17500
2016-08-15,US912828HR40,17500
2017-02-15,US912828HR40,17500
2017-08-15,US912828HR40,17500
2018-02-15,US912828HR40,1017500
2009-08-15,US912810QA97,17500
2010-02-15,US912810QA97,17500
2010-08-15,US912810QA97,17500
2011-02-15,US912810QA97,17500
2011-08-15,US912810QA97,17500
2012-02-15,US912810QA97,17500
2012-08-15,US912810QA97,17500
2013-02-15,US912810QA97,17500
2013-08-15,US912810QA97,17500
2014-02-15,US912810QA97,17500
2014-08-15,US912810QA97,17500
2015-02-15,US912810QA97,17500
2015-08-15,US912810QA97,17500
2016-02-15,US912810QA97,17500
2016-08-15,US912810QA97,17500
2017-02-15,US912810QA97,17500
2017-08-15,US912810QA97,17500
2018-02-15,US912810QA97,17500
2018-08-15,US912810QA97,17500
2019-02-15,US912810QA97,17500
2019-08-15,US912810QA97,17500
2020-02-15,US912810QA97,17500
2020-08-15,US912810QA97,17500
2021-02-15,US912810QA97,17500
2021-08-15,US912810QA97,17500
2022-02-15,US912810QA97,17500
2022-08-15,US912810QA97,17500
2023-02-15,US912810QA97,17500
2023-08-15,US912810QA97,17500
2024-02-15,US912810QA97,17500
2024-08-15,US912810QA97,17500
2025-02-15,US912810QA97,17500
2025-08-15,US912810QA97,17500
2026-02-15,US912810QA97,17500
2026-08-15,US912810QA97,17500
2027-02-15,US912810QA97,17500
2027-08-15,US912810QA97,17500
2028-02-15,US912810QA97,17500
2028-08-15,US912810QA97,17500
2029-02-15,US912810QA97,17500
2029-08-15,US912810QA97,17500
2030-02-15,US912810QA97,17500
2030-08-15,US912810QA97,17500
2031-02-15,US912810QA97,17500
2031-08-15,US912810QA97,17500
2032-02-15,US912810QA97,17500
2032-08-15,US912810QA97,17500
2033-02-15,US912810QA97,17500
2033-08-15,US912810QA97,17500
2034-02-15,US912810QA97,17500
2034-08-15,US912810QA97,17500
2035-02-15,US912810QA97,17500
2035-08-15,US912810QA97,17500
2036-02-15,US912810QA97,17500
2036-08-15,US912810QA97,17500
2037-02-15,US912810QA97,17500
2037-08-15,US912810QA97,17500
2038-02-15,US912810QA97,17500
2038-08-15,US912810QA97,17500
2039-02-15,US912810QA97,1017500
2010-08-15,US912828MP29,18125
2011-02-15,US912828MP29,18125
2011-08-15,US912828MP29,18125
2012-02-15,US912828MP29,18125
2012-08-15,US912828MP29,18125
2013-02-15,US912828MP29,18125
2013-08-15,US912828MP29,18125
2014-02-15,US912828MP29,18125
2014-08-15,US912828MP29,18125
2015-02-15,US912828MP29,18125
2015-08-15,US912828MP29,18125
2016-02-15,US912828MP29,18125
2016-08-15,US912828MP29,18125
2017-02-15,US912828MP29,18125
2017-08-15,US912828MP29,18125
2018-02-15,US912828MP29,18125
2018-08-15,US912828MP29,18125
2019-02-15,US912828MP29,18125
2019-08-15,US912828MP29,18125
2020-02-15,US912828MP29,1018125
2011-08-15,US912828PX26,18125
2012-02-15,US912828PX26,18125
2012-08-15,US912828PX26,18125
2013-02-15,US912828PX26,18125
2013-08-15,US912828PX26,18125
2014-02-15,US912828PX26,18125
2014-08-15,US912828PX26,18125
2015-02-15,US912828PX26,18125
2015-08-15,US912828PX26,18125
2016-02-15,US912828PX26,18125
2016-08-15,US912828PX26,18125
2017-02-15,US912828PX26,18125
2017-08-15,US912828PX26,18125
2018-02-15,US912828PX26,18125
2018-08-15,US912828PX26,18125
2019-02-15,US912828PX26,18125
2019-08-15,US912828PX26,18125
2020-02-15,US912828PX26,18125
2020-08-15,US912828PX26,18125
2021-02-15,US912828PX26,1018125
2009-05-15,US912828JR22,18750
2009-11-15,US912828JR22,18750
2010-05-15,US912828JR22,18750
2010-11-15,US912828JR22,18750
2011-05-15,US912828JR22,18750
2011-11-15,US912828JR22,18750
2012-05-15,US912828JR22,18750
2012-11-15,US912828JR22,18750
2013-05-15,US912828JR22,18750
2013-11-15,US912828JR22,18750
2014-05-15,US912828JR22,18750
2014-11-15,US912828JR22,18750
2015-05-15,US912828JR22,18750
2015-11-15,US912828JR22,18750
2016-05-15,US912828JR22,18750
2016-11-15,US912828JR22,18750
2017-05-15,US912828JR22,18750
2017-11-15,US912828JR22,18750
2018-05-15,US912828JR22,18750
2018-11-15,US912828JR22,1018750
2008-11-15,US912828HZ65,19375
2009-05-15,US912828HZ65,19375
2009-11-15,US912828HZ65,19375
2010-05-15,US912828HZ65,19375
2010-11-15,US912828HZ65,19375
2011-05-15,US912828HZ65,19375
2011-11-15,US912828HZ65,19375
2012-05-15,US912828HZ65,19375
2012-11-15,US912828HZ65,19375
2013-05-15,US912828HZ65,19375
2013-11-15,US912828HZ65,19375
2014-05-15,US912828HZ65,19375
2014-11-15,US912828HZ65,19375
2015-05-15,US912828HZ65,19375
2015-11-15,US912828HZ65,19375
2016-05-15,US912828HZ65,19375
2016-11-15,US912828HZ65,19375
2017-05-15,US912828HZ65,19375
2017-11-15,US912828HZ65,19375
2018-05-15,US912828HZ65,1019375
2005-08-15,US912828DM98,20000
2006-02-15,US912828DM98,20000
2006-08-15,US912828DM98,20000
2007-02-15,US912828DM98,20000
2007-08-15,US912828DM98,20000
2008-02-15,US912828DM98,20000
2008-08-15,US912828DM98,20000
2009-02-15,US912828DM98,20000
2009-08-15,US912828DM98,20000
2010-02-15,US912828DM98,20000
2010-08-15,US912828DM98,20000
2011-02-15,US912828DM98,20000
2011-08-15,US912828DM98,20000
2012-02-15,US912828DM98,20000
2012-08-15,US912828DM98,20000
2013-02-15,US912828DM98,20000
2013-08-15,US912828DM98,20000
2014-02-15,US912828DM98,20000
2014-08-15,US912828DM98,20000
2015-02-15,US912828DM98,1020000
2009-02-15,US912828JH40,20000
2009-08-15,US912828JH40,20000
2010-02-15,US912828JH40,20000
2010-08-15,US912828JH40,20000
2011-02-15,US912828JH40,20000
2011-08-15,US912828JH40,20000
2012-02-15,US912828JH40,20000
2012-08-15,US912828JH40,20000
2013-02-15,US912828JH40,20000
2013-08-15,US912828JH40,20000
2014-02-15,US912828JH40,20000
2014-08-15,US912828JH40,20000
2015-02-15,US912828JH40,20000
2015-08-15,US912828JH40,20000
2016-02-15,US912828JH40,20000
2016-08-15,US912828JH40,20000
2017-02-15,US912828JH40,20000
2017-08-15,US912828JH40,20000
2018-02-15,US912828JH40,20000
2018-08-15,US912828JH40,1020000
2005-11-15,US912828DV97,20625
2006-05-15,US912828DV97,20625
2006-11-15,US912828DV97,20625
2007-05-15,US912828DV97,20625
2007-11-15,US912828DV97,20625
2008-05-15,US912828DV97,20625
2008-11-15,US912828DV97,20625
2009-05-15,US912828DV97,20625
2009-11-15,US912828DV97,20625
2010-05-15,US912828DV97,20625
2010-11-15,US912828DV97,20625
2011-05-15,US912828DV97,20625
2011-11-15,US912828DV97,20625
2012-05-15,US912828DV97,20625
2012-11-15,US912828DV97,20625
2013-05-15,US912828DV97,20625
2013-11-15,US912828DV97,20625
2014-05-15,US912828DV97,20625
2014-11-15,US912828DV97,20625
2015-05-15,US912828DV97,1020625
2005-05-15,US912828DC17,21250
2005-11-15,US912828DC17,21250
2006-05-15,US912828DC17,21250
2006-11-15,US912828DC17,21250
2007-05-15,US912828DC17,21250
2007-11-15,US912828DC17,21250
2008-05-15,US912828DC17,21250
2008-11-15,US912828DC17,21250
2009-05-15,US912828DC17,21250
2009-11-15,US912828DC17,21250
2010-05-15,US912828DC17,21250
2010-11-15,US912828DC17,21250
2011-05-15,US912828DC17,21250
2011-11-15,US912828DC17,21250
2012-05-15,US912828DC17,21250
2012-11-15,US912828DC17,21250
2013-05-15,US912828DC17,21250
2013-11-15,US912828DC17,21250
2014-05-15,US912828DC17,21250
2014-11-15,US912828DC17,1021250
2008-05-15,US912828HH67,21250
2008-11-15,US912828HH67,21250
2009-05-15,US912828HH67,21250
2009-11-15,US912828HH67,21250
2010-05-15,US912828HH67,21250
2010-11-15,US912828HH67,21250
2011-05-15,US912828HH67,21250
2011-11-15,US912828HH67,21250
2012-05-15,US912828HH67,21250
2012-11-15,US912828HH67,21250
2013-05-15,US912828HH67,21250
2013-11-15,US912828HH67,21250
2014-05-15,US912828HH67,21250
2014-11-15,US912828HH67,21250
2015-05-15,US912828HH67,21250
2015-11-15,US912828HH67,21250
2016-05-15,US912828HH67,21250
2016-11-15,US912828HH67,21250
2017-05-15,US912828HH67,21250
2017-11-15,US912828HH67,1021250
2011-05-15,US912810QL52,21250
2011-11-15,US912810QL52,21250
2012-05-15,US912810QL52,21250
2012-11-15,US912810QL52,21250
2013-05-15,US912810QL52,21250
2013-11-15,US912810QL52,21250
2014-05-15,US912810QL52,21250
2014-11-15,US912810QL52,21250
2015-05-15,US912810QL52,21250
2015-11-15,US912810QL52,21250
2016-05-15,US912810QL52,21250
2016-11-15,US912810QL52,21250
2017-05-15,US912810QL52,21250
2017-11-15,US912810QL52,21250
2018-05-15,US912810QL52,21250
2018-11-15,US912810QL52,21250
2019-05-15,US912810QL52,21250
2019-11-15,US912810QL52,21250
2020-05-15,US912810QL52,21250
2020-11-15,US912810QL52,21250
2021-05-15,US912810QL52,21250
2021-11-15,US912810QL52,21250
2022-05-15,US912810QL52,21250
2022-11-15,US912810QL52,21250
2023-05-15,US912810QL52,21250
2023-11-15,US912810QL52,21250
2024-05-15,US912810QL52,21250
2024-11-15,US912810QL52,21250
2025-05-15,US912810QL52,21250
2025-11-15,US912810QL52,21250
2026-05-15,US912810QL52,21250
2026-11-15,US912810QL52,21250
2027-05-15,US912810QL52,21250
2027-11-15,US912810QL52,21250
2028-05-15,US912810QL52,21250
2028-11-15,US912810QL52,21250
2029-05-15,US912810QL52,21250
2029-11-15,US912810QL52,21250
2030-05-15,US912810QL52,21250
2030-11-15,US912810QL52,21250
2031-05-15,US912810QL52,21250
2031-11-15,US912810QL52,21250
2032-05-15,US912810QL52,21250
2032-11-15,US912810QL52,21250
2033-05-15,US912810QL52,21250
2033-11-15,US912810QL52,21250
2034-05-15,US912810QL52,21250
2034-11-15,US912810QL52,21250
2035-05-15,US912810QL52,21250
2035-11-15,US912810QL52,21250
2036-05-15,US912810QL52,21250
2036-11-15,US912810QL52,21250
2037-05-15,US912810QL52,21250
2037-11-15,US912810QL52,21250
2038-05-15,US912810QL52,21250
2038-11-15,US912810QL52,21250
2039-05-15,US912810QL52,21250
2039-11-15,US912810QL52,21250
2040-05-15,US912810QL52,21250
2040-11-15,US912810QL52,1021250
2005-02-15,US912828CT50,21250
2005-08-15,US912828CT50,21250
2006-02-15,US912828CT50,21250
2006-08-15,US912828CT50,21250
2007-02-15,US912828CT50,21250
2007-08-15,US912828CT50,21250
2008-02-15,US912828CT50,21250
2008-08-15,US912828CT50,21250
2009-02-15,US912828CT50,21250
2009-08-15,US912828CT50,21250
2010-02-15,US912828CT50,21250
2010-08-15,US912828CT50,21250
2011-02-15,US912828CT50,21250
2011-08-15,US912828CT50,21250
2012-02-15,US912828CT50,21250
2012-08-15,US912828CT50,21250
2013-02-15,US912828CT50,21250
2013-08-15,US912828CT50,21250
2014-02-15,US912828CT50,21250
2014-08-15,US912828CT50,1021250
2010-05-15,US912810QD37,21875
2010-11-15,US912810QD37,21875
2011-05-15,US912810QD37,21875
2011-11-15,US912810QD37,21875
2012-05-15,US912810QD37,21875
2012-11-15,US912810QD37,21875
2013-05-15,US912810QD37,21875
2013-11-15,US912810QD37,21875
2014-05-15,US912810QD37,21875
2014-11-15,US912810QD37,21875
2015-05-15,US912810QD37,21875
2015-11-15,US912810QD37,21875
2016-05-15,US912810QD37,21875
2016-11-15,US912810QD37,21875
2017-05-15,US912810QD37,21875
2017-11-15,US912810QD37,21875
2018-05-15,US912810QD37,21875
2018-11-15,US912810QD37,21875
2019-05-15,US912810QD37,21875
2019-11-15,US912810QD37,21875
2020-05-15,US912810QD37,21875
2020-11-15,US912810QD37,21875
2021-05-15,US912810QD37,21875
2021-11-15,US912810QD37,21875
2022-05-15,US912810QD37,21875
2022-11-15,US912810QD37,21875
2023-05-15,US912810QD37,21875
2023-11-15,US912810QD37,21875
2024-05-15,US912810QD37,21875
2024-11-15,US912810QD37,21875
2025-05-15,US912810QD37,21875
2025-11-15,US912810QD37,21875
2026-05-15,US912810QD37,21875
2026-11-15,US912810QD37,21875
2027-05-15,US912810QD37,21875
2027-11-15,US912810QD37,21875
2028-05-15,US912810QD37,21875
2028-11-15,US912810QD37,21875
2029-05-15,US912810QD37,21875
2029-11-15,US912810QD37,21875
2030-05-15,US912810QD37,21875
2030-11-15,US912810QD37,21875
2031-05-15,US912810QD37,21875
2031-11-15,US912810QD37,21875
2032-05-15,US912810QD37,21875
2032-11-15,US912810QD37,21875
2033-05-15,US912810QD37,21875
2033-11-15,US912810QD37,21875
2034-05-15,US912810QD37,21875
2034-11-15,US912810QD37,21875
2035-05-15,US912810QD37,21875
2035-11-15,US912810QD37,21875
2036-05-15,US912810QD37,21875
2036-11-15,US912810QD37,21875
2037-05-15,US912810QD37,21875
2037-11-15,US912810QD37,21875
2038-05-15,US912810QD37,21875
2038-11-15,US912810QD37,21875
2039-05-15,US912810QD37,21875
2039-11-15,US912810QD37,1021875
2008-08-15,US912810PW27,21875
2009-02-15,US912810PW27,21875
2009-08-15,US912810PW27,21875
2010-02-15,US912810PW27,21875
2010-08-15,US912810PW27,21875
2011-02-15,US912810PW27,21875
2011-08-15,US912810PW27,21875
2012-02-15,US912810PW27,21875
2012-08-15,US912810PW27,21875
2013-02-15,US912810PW27,21875
2013-08-15,US912810PW27,21875
2014-02-15,US912810PW27,21875
2014-08-15,US912810PW27,21875
2015-02-15,US912810PW27,21875
2015-08-15,US912810PW27,21875
2016-02-15,US912810PW27,21875
2016-08-15,US912810PW27,21875
2017-02-15,US912810PW27,21875
2017-08-15,US912810PW27,21875
2018-02-15,US912810PW27,21875
2018-08-15,US912810PW27,21875
2019-02-15,US912810PW27,21875
2019-08-15,US912810PW27,21875
2020-02-15,US912810PW27,21875
2020-08-15,US912810PW27,21875
2021-02-15,US912810PW27,21875
2021-08-15,US912810PW27,21875
2022-02-15,US912810PW27,21875
2022-08-15,US912810PW27,21875
2023-02-15,US912810PW27,21875
2023-08-15,US912810PW27,21875
2024-02-15,US912810PW27,21875
2024-08-15,US912810PW27,21875
2025-02-15,US912810PW27,21875
2025-08-15,US912810PW27,21875
2026-02-15,US912810PW27,21875
2026-08-15,US912810PW27,21875
2027-02-15,US912810PW27,21875
2027-08-15,US912810PW27,21875
2028-02-15,US912810PW27,21875
2028-08-15,US912810PW27,21875
2029-02-15,US912810PW27,21875
2029-08-15,US912810PW27,21875
2030-02-15,US912810PW27,21875
2030-08-15,US912810PW27,21875
2031-02-15,US912810PW27,21875
2031-08-15,US912810PW27,21875
2032-02-15,US912810PW27,21875
2032-08-15,US912810PW27,21875
2033-02-15,US912810PW27,21875
2033-08-15,US912810PW27,21875
2034-02-15,US912810PW27,21875
2034-08-15,US912810PW27,21875
2035-02-15,US912810PW27,21875
2035-08-15,US912810PW27,21875
2036-02-15,US912810PW27,21875
2036-08-15,US912810PW27,21875
2037-02-15,US912810PW27,21875
2037-08-15,US912810PW27,21875
2038-02-15,US912810PW27,1021875
2010-11-15,US912810QH41,21875
2011-05-15,US912810QH41,21875
2011-11-15,US912810QH41,21875
2012-05-15,US912810QH41,21875
2012-11-15,US912810QH41,21875
2013-05-15,US912810QH41,21875
2013-11-15,US912810QH41,21875
2014-05-15,US912810QH41,21875
2014-11-15,US912810QH41,21875
2015-05-15,US912810QH41,21875
2015-11-15,US912810QH41,21875
2016-05-15,US912810QH41,21875
2016-11-15,US912810QH41,21875
2017-05-15,US912810QH41,21875
2017-11-15,US912810QH41,21875
2018-05-15,US912810QH41,21875
2018-11-15,US912810QH41,21875
2019-05-15,US912810QH41,21875
2019-11-15,US912810QH41,21875
2020-05-15,US912810QH41,21875
2020-11-15,US912810QH41,21875
2021-05-15,US912810QH41,21875
2021-11-15,US912810QH41,21875
2022-05-15,US912810QH41,21875
2022-11-15,US912810QH41,21875
2023-05-15,US912810QH41,21875
2023-11-15,US912810QH41,21875
2024-05-15,US912810QH41,21875
2024-11-15,US912810QH41,21875
2025-05-15,US912810QH41,21875
2025-11-15,US912810QH41,21875
2026-05-15,US912810QH41,21875
2026-11-15,US912810QH41,21875
2027-05-15,US912810QH41,21875
2027-11-15,US912810QH41,21875
2028-05-15,US912810QH41,21875
2028-11-15,US912810QH41,21875
2029-05-15,US912810QH41,21875
2029-11-15,US912810QH41,21875
2030-05-15,US912810QH41,21875
2030-11-15,US912810QH41,21875
2031-05-15,US912810QH41,21875
2031-11-15,US912810QH41,21875
2032-05-15,US912810QH41,21875
2032-11-15,US912810QH41,21875
2033-05-15,US912810QH41,21875
2033-11-15,US912810QH41,21875
2034-05-15,US912810QH41,21875
2034-11-15,US912810QH41,21875
2035-05-15,US912810QH41,21875
2035-11-15,US912810QH41,21875
